Country Name,year,Out-of-pocket expenditure (% of current health expenditure),"Mortality rate, infant (per 1,000 live births)","Hospital beds (per 1,000 people)","Life expectancy at birth, total (years)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate) Normalized","Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %) Normalized",GDP growth (annual %),GDP growth (annual %) Normalized,GDP growth (annual %) Standardized,Current health expenditure (% of GDP),Current health expenditure (% of GDP) Normalized,Adjusted net national income per capita (current US$)
United Kingdom,2007,-1.099690782,-0.957619945,0.100683564,1.080814464,-0.435746515,0.216504213,-0.44577286,0.252975782,2.62488002,0.473505922,-0.217244683,1.038871778,0.55912066,3.2471716620598543
United Kingdom,2008,-1.082861648,-0.961812235,0.077361882,1.098612821,-0.358443316,0.231496778,-0.261149081,0.267892391,-0.248797298,0.384801684,-0.944110662,1.200893781,0.588994293,2.9496930979502105
United Kingdom,2009,-1.04112599,-0.970196814,0.044711527,1.151720821,0.050859023,0.310878903,-0.514886735,0.247391752,-4.62055372,0.249854965,-2.049899747,1.612157026,0.664823049,2.2794310476421247
United Kingdom,2010,-1.029386284,-0.978581394,-0.113875912,1.19305894,0.114107095,0.323145548,-0.428512974,0.254370288,2.233315126,0.461419156,-0.31628684,1.564426343,0.656022461,2.397640204239421
United Kingdom,2011,-1.030194269,-0.982773683,-0.137197594,1.257649752,0.16628143,0.333264497,-0.20669743,0.272291792,1.138362347,0.427620318,-0.593243449,1.563671114,0.655883212,2.600432232
United Kingdom,2012,-1.016712773,-0.991158263,-0.174512286,1.252195417,0.183530905,0.336609945,-0.415403721,0.255429445,1.508998374,0.439061055,-0.499495025,1.575004177,0.657972803,2.5787167720547157
United Kingdom,2013,-1.004542643,-0.995350553,-0.197833968,1.263965298,0.067256671,0.314059144,-0.461210926,0.251728469,1.799921494,0.448041226,-0.42590913,1.542549684,0.651988841,2.631383067807316
United Kingdom,2014,-1.005361201,-0.999542842,-0.211826977,1.299274942,-0.218317957,0.258673385,-0.597956112,0.240680193,3.194637313,0.491093104,-0.073130663,1.538498068,0.651241804,2.952351375272804
United Kingdom,2015,-1.000221315,-0.999542842,-0.263134678,1.258223892,-0.398479132,0.223732034,-0.774157027,0.226444107,2.222888449,0.461097307,-0.318924157,1.512395895,0.646429082,2.757336455
United Kingdom,2016,-1.000414179,-1.003735132,-0.281792024,1.281763655,-0.536900839,0.196885842,-0.669977679,0.234861238,1.921710078,0.451800578,-0.395104008,1.484652834,0.641313814,2.4471965924657506
United Kingdom,2017,-0.983598174,-1.003735132,-0.295785033,1.293533536,-0.625277775,0.179745581,-0.417921942,0.255225986,2.656504893,0.474482114,-0.20924551,1.430949951,0.631412072,2.443621241603935
United Kingdom,2018,-0.944078774,-1.003735132,-0.314442379,1.293533536,-0.695979323,0.166033372,-0.461020057,0.25174389,1.405190266,0.435856722,-0.525752177,1.48537921,0.641447744,2.630148452107172
United States,2000,-1.014667131,-0.86538957,0.142662592,0.74982244,-0.723237751,0.160746737,-0.284665559,0.265992386,4.077585758,0.518347824,0.150201714,2.598510293,0.846686959,2.1741668404810346
United States,2001,-1.051517952,-0.86958186,0.13333392,0.773362202,-0.565862919,0.191268792,-0.374254511,0.25875408,0.955538346,0.421976935,-0.639486827,2.872066243,0.897125232,2.241264761980068
United States,2002,-1.056181715,-0.87377415,0.096019228,0.785132083,-0.341832711,0.234718321,-0.5760079,0.242453491,1.700447324,0.444970673,-0.451070058,3.205760874,0.95865188,2.29860359845788
United States,2003,-1.065487595,-0.87377415,0.068033209,0.796901965,-0.297963678,0.243226499,-0.46472034,0.251444927,2.795605966,0.478775865,-0.174061379,3.411600059,0.996604529,2.3961660025973064
United States,2004,-1.07476291,-0.87796644,0.035382854,0.850009965,-0.395923655,0.224227656,-0.398484064,0.256796463,3.847771692,0.511253958,0.092072701,3.430015666,1.0,2.580190635362935
Upper middle income,2000,0.413991183,0.098837073,-0.528693462,0.048740851,-0.36049404,0.231099051,-0.024025456,0.287050705,5.955398179,0.576311854,0.625174306,-0.298761208,0.312487762,-0.584135078
Upper middle income,2001,0.524491459,0.031760437,-0.554939891,0.10806116,-0.304350473,0.241987813,0.187205791,0.304117054,3.420533253,0.498066026,-0.015992698,-0.306202046,0.311115819,-0.586063466
Upper middle income,2002,0.573826866,-0.035316199,-0.545416497,0.144022131,-0.233142649,0.255798211,0.028405291,0.291286828,4.78880998,0.540301786,0.330098284,-0.364438262,0.30037822,-0.585715956
Upper middle income,2003,0.498657735,-0.102392835,-0.56401498,0.171902505,-0.208710844,0.260536636,0.000382797,0.289022761,5.869909865,0.573673014,0.60355095,-0.328426046,0.307018156,-0.571657413
Upper middle income,2004,0.434095795,-0.152700312,-0.561935187,0.190871883,-0.241845049,0.254110424,-0.06772155,0.283520296,7.848660973,0.634752805,1.104054905,-0.337477783,0.305349196,-0.547806965
Upper middle income,2005,0.441898365,-0.223969238,-0.503075479,0.246202337,-0.24310604,0.253865862,-0.070881221,0.283265011,7.500188059,0.623996196,1.015912404,-0.333800804,0.306027158,-0.518709234
Upper middle income,2006,0.363984303,-0.274276715,-0.515377575,0.285194522,-0.295626041,0.243679872,-0.115627833,0.279649725,8.595191773,0.657796605,1.292881896,-0.36307803,0.30062902,-0.483620635
Upper middle income,2007,0.24755644,-0.328776482,-0.5039696,0.314447991,-0.31425185,0.24006749,0.116419229,0.298397881,9.412321095,0.68301963,1.499566029,-0.392702999,0.295166765,-0.430038851
Upper middle income,2008,0.148336066,-0.379083959,-0.456884105,0.334441242,-0.319989542,0.238954694,0.749273543,0.349529107,6.263183748,0.585812533,0.703025378,-0.386499851,0.296310502,-0.378317848
Upper middle income,2009,0.072121871,-0.425199146,-0.415358458,0.38234319,-0.25023228,0.252483763,-0.356349217,0.260200732,3.466420637,0.499482471,-0.004385974,-0.225047621,0.32607908,-0.378412404
Upper middle income,2010,0.018828802,-0.467122044,-0.360415233,0.413974983,-0.316008482,0.2397268,-0.197757912,0.273014057,8.525435212,0.65564337,1.275237719,-0.293560036,0.313446755,-0.312957838
Upper middle income,2011,0.005817634,-0.500660362,-0.317726406,0.448110586,-0.354375153,0.232285778,0.089264449,0.29620392,6.935129297,0.606554047,0.872986826,-0.302852941,0.311733328,-0.248203018
Upper middle income,2012,0.009251861,-0.538390969,-0.226480481,0.483762024,-0.375623545,0.22816476,-0.2187858,0.271315116,5.760091543,0.570283159,0.575773579,-0.284999464,0.315025154,-0.21647971
Upper middle income,2013,-0.034442572,-0.567736998,-0.145376366,0.516486822,-0.386054796,0.226141671,-0.383734952,0.257988111,5.628666866,0.566226361,0.542531111,-0.266673614,0.318404076,-0.192392242
Upper middle income,2014,-0.086058203,-0.597083026,-0.106401218,0.54836794,-0.382976751,0.226738642,-0.322712418,0.262918404,4.952111133,0.545342541,0.371403566,-0.236925538,0.323889029,-0.174754189
Upper middle income,2015,-0.132278171,-0.618044475,-0.04994257,0.572709493,-0.336202386,0.235810295,-0.44542165,0.253004158,4.526198229,0.532195526,0.263673446,-0.188899848,0.33274401,-0.197408105
Upper middle income,2016,-0.122234987,-0.647390503,0.010086394,0.593873892,-0.286448828,0.245459746,-0.491301262,0.249297332,4.577100143,0.533766758,0.276548542,-0.1733476,0.335611535,-0.199162917
Upper middle income,2017,-0.135401668,-0.672544242,0.069982845,0.610886709,-0.284734963,0.245792142,-0.289428831,0.265607539,5.354904118,0.557775894,0.473285748,-0.140520249,0.341664245,-0.151826874
Upper middle income,2018,-0.115384019,-0.676736531,0.132265655,0.654089802,-0.300706909,0.242694463,-0.373607309,0.258806371,4.903919013,0.543854954,0.359213884,-0.160095469,0.338054964,-0.130235394
Upper middle income,2019,-0.120256968,-0.689313401,0.187289771,0.677851627,-0.271968311,0.24826817,-0.504771642,0.248208998,4.067171623,0.518026362,0.14756757,-0.134130664,0.342842357,-0.125409729
Upper middle income,2020,-0.154288216,-0.689313401,0.26656144,0.58507591,-0.122664375,0.277224915,-0.526498056,0.24645362,-0.499909451,0.377050391,-1.007626799,-0.021557985,0.363598519,-0.153769121
Uruguay,2003,-0.686747369,-0.592890736,-0.594302577,0.649591854,1.974707787,0.68399967,2.318778537,0.476336674,0.805283916,0.417338904,-0.67749208,1.439686458,0.633022909,-0.405775869
Uruguay,2005,-0.445930722,-0.643198213,-0.9954355,0.697730668,0.984034281,0.491863539,-0.06952626,0.283374485,7.46013213,0.622759755,1.005780684,0.68905108,0.494620686,-0.257333621
Uruguay,2006,-0.560098647,-0.672544242,-1.018757182,0.717504068,0.735939992,0.443746902,0.20677522,0.305698159,4.098577354,0.518995789,0.155511314,0.683408786,0.49358036,-0.194263106
Uruguay,2007,-0.581423132,-0.70608256,-1.023421518,0.733511107,0.429069716,0.38423096,0.486106487,0.328266624,6.541510845,0.594403892,0.773425244,0.582805094,0.475031041,-0.090197256
Uruguay,2008,-0.690197476,-0.735428588,-1.037414528,0.748223458,0.135615698,0.327317033,0.44745686,0.325143942,7.176144665,0.613993673,0.933949089,0.837700169,0.52202862,0.088733905
Uruguay,2009,-0.718631827,-0.756390037,-0.967449481,0.761758821,0.074923104,0.31554601,0.314891322,0.314433359,4.243494195,0.52346906,0.192166481,0.766919396,0.508978054,0.110716371477326
Uruguay,2010,-0.733282583,-0.777351485,-0.277127687,0.775882679,-0.049017562,0.291508343,0.255753339,0.309655328,7.803409651,0.633355994,1.092609066,0.751302911,0.506098685,0.3283918302638705
Uruguay,2011,-0.788050974,-0.789928355,-0.291120697,0.79059503,-0.23024352,0.256360482,0.482557727,0.327979903,5.162133025,0.551825465,0.42452636,0.766556014,0.508911054,0.5206416072390795
Uruguay,2012,-0.838795825,-0.802505224,-0.305113706,0.805660478,-0.199577788,0.262307946,0.483360378,0.328044753,3.538178721,0.501697489,0.013764467,0.814399998,0.517732532,0.5291555584658013
Uruguay,2013,-0.879303097,-0.815082093,-0.309778043,0.820843625,-0.201068483,0.262018834,0.561021691,0.33431937,4.637538629,0.535632364,0.291835811,0.835135156,0.521555682,0.705879563
Uruguay,2014,-0.910736286,-0.831851252,-0.328435388,0.835673675,-0.179133967,0.266272923,0.610188389,0.338291774,3.23879123,0.492456041,-0.061962401,0.816667613,0.518150635,0.6724781209177523
Uruguay,2015,-0.91989505,-0.844428122,-0.337764061,0.849444436,0.021258073,0.305137948,0.575848056,0.33551726,0.370741258,0.403925506,-0.787405003,0.905041433,0.534445008,0.5965137451718485
Uruguay,2016,-0.945214412,-0.861197281,-0.319106715,0.859801932,0.096431708,0.319717495,0.73416494,0.348308413,1.689798165,0.444641956,-0.453763649,1.059592316,0.562941115,0.6809351037808214
Uruguay,2017,-0.942123175,-0.87796644,-0.342428398,0.866157667,0.106866575,0.321741285,0.177563978,0.303338048,1.740376487,0.4462032,-0.440970403,1.118668758,0.573833635,0.8315431326669478
Uruguay,2018,-0.95533434,-0.890543309,-0.319106715,0.864509884,0.201845161,0.340161903,0.403443754,0.321587919,0.16477766,0.397567853,-0.839501295,1.19641896,0.588169225,0.8203381916916189
Uruguay,2019,-0.996588415,-0.903120178,-0.328435388,0.852386906,0.308323397,0.36081282,0.448256456,0.325208545,0.928351033,0.421137721,-0.646363567,1.348005863,0.616118832,0.7564026659468777
Uruguay,2020,-0.926504742,-0.911504758,-0.319106715,0.960905211,0.644155753,0.425945812,0.753198049,0.349846186,-7.380141845,0.164672415,-2.747908084,1.245782059,0.597270798,0.5583404158442714
Uruguay,2021,-0.997849022,-0.919889337,-0.323771052,0.608514968,0.413097981,0.381133322,0.426444375,0.323446246,5.561892793,0.564165189,0.525641322,1.335471278,0.613807705,0.645311237
Uzbekistan,2011,1.247912539,-0.135931153,0.763019339,-0.072608056,-0.517095887,0.200726912,1.407739042,0.40272958,7.525139894,0.624766405,1.022223704,-0.318235574,0.308897076,-0.567806972
Uzbekistan,2012,1.146507232,-0.219776948,0.707047302,-0.046125823,-0.536261969,0.197009747,1.31485475,0.395225028,7.102444887,0.611718719,0.915307517,-0.201243414,0.330468102,-0.55113354
Uzbekistan,2013,1.13599891,-0.295238164,0.6044319,-0.032472761,-0.538391534,0.196596729,1.092402845,0.37725211,7.29655037,0.617710338,0.964404426,-0.132661803,0.343113186,-0.53658249
Uzbekistan,2014,0.576956182,-0.3623148,0.525138181,-0.003754251,-0.489411546,0.206096151,0.676196662,0.343624888,6.873838441,0.60466213,0.857483959,-0.653075204,0.247159313,-0.514635224
Uzbekistan,2015,0.734581011,-0.421006856,0.47383048,0.024611163,-0.476634157,0.208574261,0.589775949,0.336642559,7.218773508,0.615309534,0.944731599,-0.528014619,0.270217996,-0.498161182
Uzbekistan,2016,1.062966072,-0.471314333,0.478494816,0.05756683,-0.474504593,0.208987279,0.488748684,0.328480099,5.9321508,0.575594258,0.61929413,-0.536083044,0.268730339,-0.503520696
Uzbekistan,2017,1.16962554,-0.513237231,0.501816499,0.087580027,-0.331823757,0.236659508,1.423356559,0.403991391,4.395274633,0.528154196,0.230557721,-0.487672495,0.277656281,-0.569267541
Uzbekistan,2018,1.361402416,-0.550967839,0.725704648,0.103940162,-0.425737561,0.218445399,2.016906362,0.451947025,5.559195729,0.564081937,0.524959129,-0.390851397,0.295508164,-0.601615606
Uzbekistan,2019,1.221641734,-0.580313867,0.688389956,0.12689143,-0.523058668,0.199570461,1.529101418,0.412535007,6.779923997,0.601763193,0.833729304,-0.249653963,0.32154216,-0.585831171
Uzbekistan,2020,0.981526577,-0.609659895,0.74902633,0.007662534,-0.446181382,0.214480423,1.259366944,0.390741912,1.563342773,0.44073855,-0.48574919,0.282862075,0.419727519,-0.590520964
Uzbekistan,2021,1.359826168,-0.639005924,0.786341022,0.070160603,-0.431061472,0.217412853,0.930986791,0.364210561,8.034683126,0.640494909,1.151107221,0.682249104,0.493366537,-0.587259692
Vanuatu,2001,-1.236651995,-0.161084891,-0.034582237,-0.144639728,0.222714895,0.344209483,-0.252014917,0.268630382,-3.397582489,0.287605457,-1.740562239,-1.073729256,0.169599079,-0.609064591
Vanuatu,2003,-1.303044092,-0.18204634,0.245277994,-0.116509712,0.2755281,0.354452338,-0.343332745,0.261252393,4.288335117,0.524853203,0.203508513,-1.025465533,0.178497949,-0.595739038
Vanuatu,2005,-1.294234979,-0.207200079,0.431851452,-0.103092048,0.157124302,0.331488518,-0.638939921,0.237368922,5.305326473,0.556245539,0.460745613,-1.106808653,0.163499896,-0.574001851
Vanuatu,2008,-1.337728812,-0.265892135,-0.696917967,-0.0781399,-0.3678134,0.229679498,-0.046353938,0.285246684,5.600991821,0.565372092,0.535531004,-1.174254278,0.151064266,-0.501015581
Viet Nam,2000,0.007964717,-0.173661761,-0.827519388,0.258478702,-1.09207836,0.089211961,-1.112281119,0.199125498,6.787316405,0.601991381,0.835599134,-0.783167557,0.223172873,-0.690255096
Viet Nam,2001,-0.2483942,-0.211392369,-0.822855051,0.280252982,-0.985600124,0.109862878,-0.904239382,0.215934152,6.192893312,0.583642818,0.685246163,-0.503375675,0.274760927,-0.688992902
Viet Nam,2002,0.005946183,-0.249122976,-0.818190715,0.298378599,-1.121892266,0.083429704,-0.210810795,0.271959454,6.320820992,0.587591671,0.717604103,-0.878685091,0.205561341,-0.687216287
Viet Nam,2003,0.005977851,-0.278469005,-0.808862042,0.319446687,-1.094207925,0.088798943,-0.307800995,0.264123167,6.899063491,0.605440773,0.863864366,-0.849824191,0.210882716,-0.683913984
Viet Nam,2004,0.01293098,-0.303622743,-0.776211687,0.337690002,-1.117633137,0.084255741,0.427588622,0.323538695,7.536410609,0.625114308,1.025074511,-0.791077659,0.221714407,-0.681000005
Viet Nam,2005,0.011175811,-0.324584192,-0.766883014,0.353697041,-1.130836438,0.081695027,0.513751209,0.330500169,7.547247729,0.625448826,1.027815645,-0.698172652,0.238844242,-0.671445875
Viet Nam,2006,0.014098086,-0.345545641,-0.748225668,0.359346584,-1.137651045,0.080373369,0.372774758,0.319110029,6.977954811,0.607875978,0.883819083,-0.596677531,0.257557922,-0.665349203
Viet Nam,2007,0.012610893,-0.35812251,-0.696917967,0.373117345,-1.141910175,0.079547332,0.523492274,0.331287194,7.129504486,0.612553991,0.922151954,-0.572723318,0.261974602,-0.656155725
Viet Nam,2008,0.007727207,-0.370699379,-0.654938939,0.370174874,-1.171085211,0.073888981,2.926527752,0.525439543,5.661771209,0.567248221,0.550904501,-0.681200373,0.241973592,-0.640282448
Viet Nam,2009,0.010840492,-0.379083959,-0.594302566,0.380414671,-1.203454595,0.067611102,0.258726236,0.309895522,5.39789754,0.559103009,0.484160475,-0.630875247,0.251252543,-0.635821006
Viet Nam,2010,0.012872454,-0.391660828,-0.538330528,0.382180153,-1.336126477,0.041880059,0.663893193,0.342630834,6.423244822,0.590753274,0.743511117,-0.394296324,0.294872988,-0.600187668
Viet Nam,2011,0.013547504,-0.400045408,-0.449708136,0.403248241,-1.360616471,0.037130349,2.204573277,0.467109503,6.413168897,0.590442252,0.740962519,-0.433337628,0.287674549,-0.580820546
Viet Nam,2012,0.333631943,-0.408429987,-0.417057781,0.404660626,-1.35465369,0.0382868,0.645548211,0.341148658,5.504544704,0.562394977,0.511135736,-0.42240603,0.289690118,-0.562352964
